Votes,Average Cost for two,Has Table booking,Has Online delivery,Price range,Rating
457,1400,1,0,3,3.8
13,250,0,0,1,3.5
937,1600,0,0,3,4.1
20,500,0,0,2,4.0
42,1000,0,1,3,4.2
156,400,0,1,1,4.1
537,1650,0,0,3,4.0
277,1200,1,1,3,4.0
24,2500,1,0,4,2.7
8,700,0,0,2,2.9
88,350,0,1,1,3.2
5,800,0,0,2,3.0
47,500,0,0,2,3.3
62,650,0,1,2,3.3
16,400,0,0,1,2.7
4,700,0,0,2,2.9
15,600,0,0,2,2.7
95,700,0,0,2,2.8
14,350,0,0,1,2.8
7,250,0,0,1,3.0
12,350,0,0,1,3.0
7,450,0,0,1,3.1
13,400,0,1,1,3.3
9,500,0,0,2,2.9
127,500,0,1,2,3.4
10,550,0,0,2,3.1
44,800,0,1,2,2.9
28,700,0,0,2,2.9
5,350,0,0,1,2.9
6,550,0,0,2,2.9
14,200,0,0,1,2.7
27,250,0,0,1,3.2
4,750,1,0,2,2.8
8,600,0,0,2,3.0
21,800,0,0,2,2.8
129,400,0,0,1,3.6
29,800,0,1,2,3.5
17,700,0,0,2,3.8
189,800,0,1,2,3.9
30,800,0,1,2,3.5
52,350,0,0,1,3.6
1,200,0,0,1,1.0
0,400,0,0,1,1.0
2,250,0,0,1,1.0
2,150,0,0,1,1.0
2,300,0,0,1,1.0
2,450,0,0,1,1.0
1,300,0,0,1,1.0
2,300,0,0,1,1.0
2,450,0,0,1,1.0
0,100,0,0,1,1.0
3,100,0,0,1,1.0
2,700,0,0,2,1.0
1,500,0,0,2,1.0
391,1800,1,1,3,4.2
36,1000,0,0,3,3.2
38,300,0,0,1,3.4
10,350,0,0,1,2.9
7,350,0,0,1,3.1
40,350,0,0,1,3.2
251,300,0,0,1,3.9
360,800,1,1,2,3.7
2,350,0,0,1,1.0
0,400,0,0,1,1.0
251,350,0,0,1,2.2
27,250,0,0,1,3.3
0,500,0,0,2,1.0
0,300,0,0,1,1.0
0,300,0,0,1,1.0
0,250,0,0,1,1.0
0,300,0,0,1,1.0
0,300,0,0,1,1.0
0,300,0,0,1,1.0
10,500,0,1,2,3.0
18,500,0,0,2,3.2
6,700,0,0,2,3.0
26,400,0,0,1,3.5
0,100,0,0,1,1.0
2,600,0,0,2,1.0
5,1100,1,0,3,3.1
55,500,0,0,2,2.6
8,200,0,0,1,3.1
29,750,0,0,2,2.6
69,800,0,0,2,3.2
69,700,0,0,2,3.3
36,500,0,0,2,3.2
36,600,0,0,2,3.4
18,200,0,0,1,3.3
17,250,0,1,1,2.7
19,400,0,0,1,3.2
47,500,0,1,2,2.6
18,150,0,0,1,3.3
6,400,0,0,1,2.8
71,800,1,0,2,2.6
46,700,0,0,2,2.6
53,600,0,0,2,3.6
51,400,0,0,1,3.9
792,1600,1,1,3,3.7
601,2000,1,1,4,3.8
65,500,0,0,2,3.5
31,250,0,0,1,3.9
35,250,0,0,1,3.5
0,200,0,0,1,1.0
3,1000,1,0,3,1.0
1,100,0,0,1,1.0
1,400,0,0,1,1.0
5,400,0,0,1,2.9
6,600,0,0,2,2.8
14,600,0,0,2,3.1
4,500,0,0,2,3.0
16,450,0,0,1,2.7
21,350,0,0,1,3.4
38,600,0,1,2,3.2
8,1100,1,0,3,2.8
4,200,0,0,1,2.9
32,900,1,0,2,2.9
29,700,0,0,2,3.1
19,700,0,0,2,2.8
18,550,0,0,2,3.2
5,600,0,1,2,3.0
11,500,0,0,2,2.9
7,300,0,0,1,2.9
8,850,1,0,2,2.9
4,250,0,0,1,2.9
17,800,1,0,2,2.8
8,200,0,0,1,3.0
6,200,0,0,1,3.0
4,250,0,0,1,3.0
9,200,0,0,1,3.0
18,400,0,0,1,3.2
10,900,1,0,2,3.0
17,1000,1,0,3,3.1
28,300,0,0,1,3.1
32,800,1,0,2,2.9
22,700,0,0,2,3.0
18,800,0,0,2,2.8
4,200,0,0,1,2.9
679,700,0,0,2,3.2
19,1000,1,0,3,2.7
22,600,0,0,2,3.2
5,500,0,0,2,3.0
25,300,0,0,1,3.3
6,350,0,0,1,3.1
26,800,0,1,2,2.8
14,1300,1,0,3,3.1
12,200,0,0,1,3.2
37,500,0,1,2,2.7
9,600,0,0,2,2.9
8,800,0,0,2,2.8
5,100,0,0,1,3.1
8,300,0,0,1,2.9
7,250,0,0,1,2.7
12,200,0,0,1,2.7
37,600,0,0,2,3.4
8,850,1,0,2,3.0
18,1400,1,0,3,3.2
10,600,0,0,2,2.8
11,900,1,0,2,3.0
16,600,0,0,2,3.0
7,550,0,0,2,2.9
4,200,0,0,1,2.8
13,1100,1,0,3,2.7
27,400,0,0,1,3.5
39,400,0,0,1,3.5
3,600,0,0,2,1.0
1,100,0,0,1,1.0
1,100,0,0,1,1.0
2,1000,0,0,3,1.0
16,400,0,0,1,2.2
1317,100,0,1,1,4.3
5,300,0,0,1,2.9
5,200,0,0,1,2.9
7,600,0,0,2,3.0
4,400,0,0,1,2.9
7,400,0,0,1,2.9
10,200,0,0,1,3.0
8,650,0,0,2,2.7
5,100,0,0,1,2.9
6,200,0,0,1,2.8
5,450,0,0,1,3.0
6,150,0,0,1,3.0
6,100,0,0,1,2.8
2,100,0,0,1,1.0
2,150,0,0,1,1.0
2,100,0,0,1,1.0
1,200,0,0,1,1.0
0,300,0,0,1,1.0
1,100,0,0,1,1.0
0,200,0,0,1,1.0
1,200,0,0,1,1.0
0,200,0,0,1,1.0
1,100,0,0,1,1.0
2,350,0,0,1,1.0
1,600,0,0,2,1.0
0,150,0,0,1,1.0
1,700,0,0,2,1.0
1,200,0,0,1,1.0
0,200,0,0,1,1.0
0,100,0,0,1,1.0
2,200,0,0,1,1.0
2,600,0,0,2,1.0
1,450,0,0,1,1.0
1,500,0,0,2,1.0
1,100,0,0,1,1.0
3,150,0,0,1,1.0
0,400,0,0,1,1.0
0,250,0,0,1,1.0
1,200,0,0,1,1.0
1,350,0,0,1,1.0
0,350,0,0,1,1.0
0,150,0,0,1,1.0
3,100,0,0,1,1.0
0,200,0,0,1,1.0
1,100,0,0,1,1.0
2,500,0,0,2,1.0
2,500,0,0,2,1.0
2,500,0,1,2,1.0
0,100,0,0,1,1.0
1,200,0,0,1,1.0
1,100,0,0,1,1.0
3,500,0,0,2,1.0
0,550,0,0,2,1.0
1,400,0,0,1,1.0
1,200,0,0,1,1.0
1,200,0,0,1,1.0
0,400,0,0,1,1.0
1,500,0,0,2,1.0
3,200,0,0,1,1.0
1,100,0,0,1,1.0
1,50,0,0,1,1.0
10,500,0,0,2,3.2
4,400,0,1,1,3.2
2,900,0,0,2,1.0
0,600,0,0,2,1.0
0,700,0,0,2,1.0
0,600,0,0,2,1.0
2,400,0,0,1,1.0
1,650,0,0,2,1.0
0,350,0,0,1,1.0
46,400,0,0,1,3.3
66,550,0,1,2,3.4
11,700,0,0,2,3.1
108,900,0,1,2,4.3
39,400,0,0,1,3.3
39,300,0,0,1,3.5
447,1500,1,1,3,3.6
768,1200,1,1,3,3.9
154,200,0,0,1,3.8
337,1700,1,1,3,3.8
600,1200,0,1,3,3.8
64,1600,1,0,3,4.4
3986,1500,0,1,3,4.4
1157,1500,1,0,3,4.1
5,250,0,0,1,2.9
4,350,0,0,1,2.9
0,350,0,0,1,1.0
1,300,0,0,1,1.0
1,300,0,0,1,1.0
0,700,0,0,2,1.0
0,250,0,0,1,1.0
0,250,0,0,1,1.0
0,200,0,0,1,1.0
0,500,0,0,2,1.0
1,250,0,0,1,1.0
0,200,0,0,1,1.0
0,350,0,0,1,1.0
0,600,0,0,2,1.0
0,200,0,0,1,1.0
0,150,0,0,1,1.0
3,300,0,0,1,1.0
1,300,0,0,1,1.0
0,250,0,0,1,1.0
0,350,0,0,1,1.0
30,350,0,1,1,2.7
38,500,0,1,2,2.9
53,400,0,0,1,2.8
15,250,0,1,1,3.1
40,450,0,0,1,3.3
14,350,0,0,1,3.3
49,600,0,1,2,3.3
21,200,0,1,1,3.3
9,300,0,0,1,3.2
44,300,0,0,1,2.9
24,500,0,1,2,3.1
111,700,0,0,2,3.2
51,350,0,1,1,3.3
23,300,0,1,1,3.4
46,100,0,0,1,3.4
50,700,0,1,2,3.2
34,150,0,0,1,3.2
27,400,0,1,1,3.4
27,300,0,0,1,3.1
37,600,0,1,2,2.9
31,500,0,1,2,3.3
94,500,0,1,2,3.3
37,250,0,0,1,3.2
43,300,0,1,1,3.0
46,700,0,0,2,3.4
75,800,0,1,2,3.4
58,800,0,1,2,3.1
36,200,0,0,1,2.7
16,450,0,0,1,2.7
31,400,0,0,1,3.3
39,650,0,1,2,3.4
92,350,0,1,1,3.2
78,600,0,1,2,2.5
49,150,0,0,1,2.6
49,450,0,0,1,3.2
35,250,0,0,1,3.4
27,250,0,0,1,2.7
95,800,1,1,2,3.2
65,200,0,1,1,3.4
29,300,0,0,1,2.8
32,550,0,0,2,3.2
40,500,0,0,2,3.6
63,400,0,1,1,3.8
18,700,0,0,2,3.5
52,300,0,1,1,3.6
107,350,0,0,1,3.5
105,550,0,1,2,3.8
29,600,0,1,2,3.6
75,200,0,1,1,3.5
76,400,0,1,1,3.5
108,300,0,1,1,3.6
75,600,0,1,2,3.6
68,300,0,1,1,2.1
43,400,0,1,1,2.2
45,700,0,1,2,2.1
31,500,0,1,2,2.3
18,1200,1,0,3,3.1
15,400,0,1,1,2.8
5,500,0,0,2,3.0
55,450,0,1,1,2.8
12,400,0,0,1,3.2
27,500,0,1,2,3.4
59,300,0,0,1,3.7
65,400,0,0,1,3.5
67,2000,1,0,4,2.6
67,1100,1,1,3,3.4
7,300,0,0,1,2.8
4,100,0,0,1,3.1
4,300,0,1,1,3.0
9,350,0,1,1,3.2
113,650,0,1,2,2.6
27,1600,0,0,3,2.8
63,400,0,0,1,2.8
29,650,0,0,2,3.2
161,500,0,1,2,3.2
38,400,0,1,1,3.2
75,600,0,0,2,2.5
45,600,0,0,2,3.2
60,450,0,1,1,2.9
10,1000,1,0,3,3.3
33,250,0,1,1,3.4
73,700,0,0,2,3.2
65,700,0,0,2,2.6
72,400,0,1,1,3.3
7,600,0,0,2,2.5
36,400,0,1,1,3.1
6,400,0,0,1,2.9
5,200,0,1,1,3.0
41,150,0,0,1,3.1
20,500,0,1,2,2.8
12,200,0,0,1,3.1
25,400,0,1,1,3.1
58,500,0,1,2,3.3
49,600,0,1,2,2.8
31,350,0,1,1,3.2
39,400,0,0,1,3.2
43,500,0,1,2,2.7
7,500,0,1,2,2.7
15,600,0,1,2,3.1
110,400,0,0,1,3.3
31,550,0,1,2,3.3
4,500,0,1,2,2.6
48,750,0,1,2,2.6
9,400,0,0,1,2.9
24,600,0,1,2,3.3
8,400,0,1,1,2.7
26,600,0,0,2,3.1
13,400,0,0,1,3.1
158,500,0,1,2,3.2
80,600,0,1,2,3.0
25,600,0,0,2,3.4
77,500,0,1,2,3.3
21,1000,1,0,3,3.4
7,400,0,0,1,3.0
85,300,0,1,1,3.3
128,500,0,1,2,3.3
4,250,0,0,1,3.0
5,100,0,0,1,3.0
34,300,0,0,1,3.3
19,600,0,1,2,3.1
71,350,0,0,1,3.7
91,100,0,0,1,3.9
26,250,0,0,1,3.5
93,300,0,0,1,3.6
68,350,0,0,1,3.6
40,350,0,0,1,3.6
63,300,0,1,1,3.9
92,600,0,1,2,3.9
103,700,0,0,2,3.6
105,600,0,0,2,3.7
10,300,0,0,1,3.5
57,100,0,0,1,3.7
79,500,0,0,2,3.6
72,300,0,1,1,3.9
27,400,0,0,1,3.6
33,200,0,1,1,3.5
32,350,0,1,1,3.5
379,950,0,1,2,3.6
98,100,0,1,1,3.5
0,450,0,0,1,1.0
0,200,0,0,1,1.0
0,250,0,0,1,1.0
0,400,0,0,1,1.0
3,200,0,1,1,1.0
2,200,0,0,1,1.0
2,200,0,0,1,1.0
1,200,0,0,1,1.0
69,300,0,1,1,2.4
37,500,0,1,2,2.4
131,600,0,1,2,2.3
100,300,0,0,1,3.3
2213,1200,0,0,3,4.5
17,600,0,0,2,3.2
9,150,0,0,1,3.1
4,500,0,0,2,3.0
13,200,0,0,1,3.3
12,400,0,0,1,3.0
24,150,0,0,1,2.8
11,2400,1,0,4,3.2
12,350,0,0,1,2.8
19,550,0,0,2,3.2
0,300,0,0,1,1.0
0,200,0,0,1,1.0
2,200,0,0,1,1.0
0,400,0,0,1,1.0
3,400,0,0,1,1.0
0,300,0,0,1,1.0
0,250,0,0,1,1.0
1,250,0,0,1,1.0
48,1800,1,1,3,2.9
67,800,1,1,2,3.4
81,500,0,0,2,3.4
135,800,0,0,2,3.4
8,800,1,0,2,3.0
102,700,0,0,2,2.8
51,400,0,1,1,3.2
6,250,0,0,1,2.9
4,350,0,0,1,3.0
47,300,0,0,1,3.3
15,600,0,1,2,2.7
84,700,0,1,2,2.5
10,300,0,0,1,3.0
18,150,0,0,1,3.2
9,400,0,0,1,3.1
177,300,0,1,1,3.1
5,250,0,0,1,3.0
6,200,0,0,1,3.1
7,350,0,0,1,3.1
6,200,0,0,1,2.9
24,500,0,0,2,3.2
121,800,1,1,2,3.3
32,250,0,0,1,3.4
17,450,0,1,1,3.3
8,500,0,0,2,3.1
145,500,0,1,2,3.5
44,600,0,1,2,3.5
50,500,0,1,2,3.7
100,850,0,0,2,3.6
1,300,0,1,1,1.0
2,300,0,0,1,1.0
3,450,0,0,1,1.0
0,400,0,0,1,1.0
0,250,0,0,1,1.0
0,300,0,0,1,1.0
1,400,0,0,1,1.0
2,200,0,0,1,1.0
0,200,0,0,1,1.0
0,300,0,0,1,1.0
0,300,0,0,1,1.0
0,300,0,0,1,1.0
1,200,0,0,1,1.0
0,250,0,0,1,1.0
0,150,0,0,1,1.0
1,400,0,0,1,1.0
0,200,0,0,1,1.0
2,600,0,0,2,1.0
0,300,0,0,1,1.0
62,550,0,1,2,2.4
32,2000,1,0,4,3.0
18,2200,1,0,4,3.1
7,2500,1,0,4,3.1
0,3000,0,0,4,1.0
0,500,0,0,2,1.0
18,250,0,1,1,3.3
140,1300,1,0,3,3.4
49,800,1,0,2,3.3
129,550,0,1,2,3.2
24,300,0,1,1,3.2
10,800,0,1,2,3.3
10,600,0,1,2,2.6
8,500,0,0,2,3.1
50,300,0,1,1,3.2
25,800,0,1,2,3.2
45,650,0,0,2,3.1
24,800,0,1,2,3.4
112,700,0,0,2,3.2
17,350,0,0,1,3.2
23,500,0,0,2,3.2
37,400,0,1,1,3.4
57,600,0,1,2,3.3
23,600,0,1,2,3.2
55,550,0,1,2,2.7
48,300,0,0,1,3.3
128,600,0,1,2,3.4
198,1300,1,1,3,3.4
78,500,0,0,2,2.7
54,600,0,0,2,3.2
70,1200,1,1,3,2.5
27,450,0,0,1,3.0
15,400,0,0,1,3.1
111,800,1,1,2,3.4
84,1200,1,1,3,3.4
167,500,0,1,2,2.6
42,150,0,0,1,3.3
103,800,0,1,2,3.1
18,500,0,0,2,3.4
148,1800,1,1,3,3.4
27,750,0,1,2,3.4
24,300,0,0,1,3.2
63,450,0,0,1,3.2
61,700,0,1,2,4.6
198,850,0,1,2,3.6
68,600,0,1,2,3.6
180,700,0,1,2,3.5
58,450,0,0,1,3.6
75,900,0,1,2,3.9
96,1200,1,0,3,3.8
140,1500,1,0,3,3.8
96,300,0,0,1,3.7
36,150,0,0,1,3.5
19,300,0,1,1,3.5
89,400,0,1,1,3.9
141,500,0,1,2,3.7
150,650,0,1,2,3.5
64,900,1,1,2,3.6
68,550,0,1,2,3.6
47,1800,1,1,3,3.6
203,950,0,1,2,3.6
121,1900,1,0,3,3.8
127,1200,1,1,3,3.6
147,750,0,0,2,4.0
99,250,0,1,1,4.1
126,1000,1,0,3,4.0
159,500,0,0,2,3.2
253,700,0,0,2,2.5
151,850,1,0,2,3.1
249,1300,1,0,3,2.8
115,500,0,1,2,3.2
116,500,0,1,2,3.6
223,450,0,0,1,3.7
219,500,0,1,2,3.6
79,300,0,1,1,3.8
96,1500,1,0,3,3.9
109,300,0,1,1,2.4
317,1400,1,1,3,4.4
326,1200,0,1,3,4.4
6,250,0,0,1,2.9
4,600,0,1,2,2.9
4,250,0,0,1,2.9
0,450,0,0,1,1.0
0,100,0,0,1,1.0
0,350,0,0,1,1.0
1,550,0,0,2,1.0
0,200,0,0,1,1.0
1,150,0,0,1,1.0
3,600,0,0,2,1.0
0,500,0,0,2,1.0
1,150,0,0,1,1.0
3,100,0,0,1,1.0
1,350,0,0,1,1.0
0,150,0,0,1,1.0
3,350,0,0,1,1.0
2,100,0,0,1,1.0
3,400,0,0,1,1.0
1,400,0,0,1,1.0
0,350,0,0,1,1.0
3,200,0,0,1,1.0
0,500,0,0,2,1.0
0,100,0,0,1,1.0
11,350,0,0,1,2.9
17,100,0,0,1,2.5
67,900,1,1,2,3.2
10,350,0,0,1,3.0
11,200,0,0,1,2.9
102,600,0,1,2,2.9
53,450,0,1,1,2.6
5,150,0,0,1,3.0
163,650,0,1,2,3.3
5,400,0,0,1,3.1
629,800,0,1,2,3.7
148,200,0,0,1,3.7
193,250,0,0,1,3.9
447,950,0,1,2,3.6
0,350,0,0,1,1.0
0,200,0,0,1,1.0
0,100,0,0,1,1.0
0,600,0,1,2,1.0
1,150,0,0,1,1.0
0,300,0,0,1,1.0
0,500,0,1,2,1.0
0,500,0,0,2,1.0
1,600,0,1,2,1.0
0,200,0,0,1,1.0
0,200,0,0,1,1.0
0,100,0,0,1,1.0
1,650,0,0,2,1.0
0,500,0,0,2,1.0
1,350,0,0,1,1.0
0,200,0,0,1,1.0
1,500,0,1,2,1.0
0,200,0,0,1,1.0
2,350,0,0,1,1.0
0,300,0,0,1,1.0
3,450,0,0,1,1.0
0,150,0,0,1,1.0
30,750,0,1,2,2.4
881,400,0,0,1,4.1
9,450,0,0,1,2.9
24,2500,1,0,4,3.3
295,3000,1,0,4,4.5
33,1000,0,0,3,3.7
26,1000,0,0,3,3.6
315,3000,1,0,4,4.4
532,3000,1,0,4,4.2
40,2000,0,0,4,3.1
36,2500,1,0,4,3.3
91,500,0,1,2,3.4
221,1100,0,1,3,3.2
1485,700,0,0,2,3.9
1082,1200,0,0,3,3.8
0,400,0,0,1,1.0
0,500,0,0,2,1.0
0,500,0,0,2,1.0
0,500,0,0,2,1.0
76,450,0,0,1,3.4
31,600,0,1,2,2.5
58,850,0,1,2,3.4
78,800,1,1,2,2.5
32,300,0,0,1,3.3
11,150,0,0,1,2.8
26,450,0,0,1,2.6
37,450,0,1,1,2.9
29,350,0,0,1,2.6
6,120,0,0,1,3.0
5,600,0,1,2,2.7
16,100,0,0,1,2.7
119,700,0,0,2,2.9
6,200,0,0,1,2.9
50,600,0,1,2,3.4
165,750,1,1,2,2.5
12,350,0,0,1,3.1
14,500,0,1,2,3.0
20,300,0,0,1,3.4
4,300,0,0,1,2.9
117,300,0,0,1,2.8
40,300,0,0,1,3.3
17,350,0,0,1,3.2
7,200,0,1,1,2.8
111,300,0,0,1,2.5
66,300,0,0,1,2.9
110,650,0,1,2,3.0
6,500,0,1,2,3.2
6,400,0,0,1,3.0
24,100,0,0,1,2.6
29,350,0,0,1,2.7
58,750,0,0,2,3.0
169,900,1,0,2,2.6
11,250,0,1,1,2.7
55,350,0,1,1,2.8
102,1000,1,1,3,3.2
10,250,0,0,1,2.9
135,600,0,0,2,2.6
25,300,0,0,1,3.1
79,150,0,0,1,3.4
13,800,0,1,2,3.2
12,300,0,0,1,3.0
22,600,0,0,2,2.6
5,600,0,0,2,2.9
33,400,0,0,1,2.8
120,600,0,1,2,2.7
7,300,0,0,1,3.0
4,300,0,0,1,3.0
7,250,0,0,1,3.1
22,200,0,0,1,2.7
10,600,0,1,2,2.6
84,400,0,1,1,2.7
18,250,0,0,1,2.7
152,500,0,1,2,3.4
27,600,0,0,2,3.2
41,300,0,0,1,2.7
40,500,0,1,2,2.5
7,900,0,1,2,2.8
21,250,0,1,1,3.4
7,500,0,1,2,2.6
135,700,0,1,2,2.9
53,350,0,0,1,3.2
140,350,0,1,1,3.1
25,300,0,1,1,3.7
83,300,0,0,1,3.6
27,400,0,1,1,3.5
107,400,0,1,1,3.6
38,650,0,1,2,3.5
87,100,0,0,1,3.6
126,550,0,1,2,3.5
39,700,0,1,2,3.5
617,700,0,1,2,3.7
26,500,0,1,2,3.5
1,250,0,0,1,1.0
1,150,0,0,1,1.0
1,500,0,1,2,1.0
52,200,0,0,1,2.4
251,500,0,1,2,4.2
474,300,0,1,1,4.2
101,750,0,1,2,4.1
163,600,1,1,2,4.2
25,750,0,1,2,2.6
5,500,0,0,2,2.8
49,500,0,1,2,3.4
11,100,0,0,1,3.0
411,1400,1,0,3,3.2
17,500,0,1,2,3.0
11,400,0,0,1,3.3
23,250,0,0,1,3.2
8,700,0,1,2,2.9
93,700,0,1,2,3.2
25,600,0,1,2,3.1
27,800,1,0,2,3.0
21,500,0,1,2,3.1
224,1100,0,1,3,3.4
4,650,0,0,2,3.0
246,1300,0,0,3,3.4
41,700,0,0,2,3.2
14,350,0,0,1,3.1
5,100,0,0,1,3.1
7,600,0,1,2,3.2
16,700,0,0,2,3.2
90,800,1,1,2,3.3
53,750,0,1,2,3.4
33,350,0,1,1,3.4
41,600,0,1,2,2.6
49,400,0,0,1,3.2
22,550,0,0,2,3.3
14,200,0,0,1,3.3
14,300,0,0,1,3.0
179,400,0,0,1,3.4
114,500,0,1,2,2.7
45,750,1,1,2,2.6
22,300,0,0,1,3.2
10,400,0,0,1,3.0
128,1300,1,0,3,4.6
83,1400,0,0,3,4.8
474,150,0,1,1,4.7
778,1500,1,0,3,4.5
1691,2000,1,0,4,4.6
170,400,0,0,1,3.9
413,100,0,0,1,3.8
43,400,0,1,1,3.7
364,1100,0,1,3,3.6
334,550,0,0,2,3.8
21,200,0,0,1,3.5
605,1100,1,0,3,3.9
280,1400,0,1,3,3.8
316,1650,1,1,3,3.8
88,1700,1,0,3,3.9
662,1100,0,0,3,3.7
194,700,0,0,2,3.5
282,1300,1,1,3,3.7
120,300,0,0,1,3.6
122,400,0,1,1,3.9
313,1700,1,0,3,3.5
196,1250,1,1,3,3.7
374,1250,1,1,3,3.8
96,800,1,1,2,3.8
751,1200,1,0,3,3.6
168,1500,1,0,3,3.9
404,2200,1,0,4,3.9
52,2000,1,0,4,3.8
161,500,0,1,2,3.7
160,500,0,1,2,3.8
81,550,0,1,2,3.7
166,250,0,1,1,3.8
622,800,1,0,2,3.6
23,250,0,0,1,3.6
422,700,0,1,2,3.7
300,2000,1,1,4,3.8
606,500,0,1,2,3.9
305,1400,1,0,3,3.8
35,1200,1,0,3,3.5
74,500,0,1,2,3.6
742,1600,1,1,3,3.6
608,1300,1,1,3,3.8
46,600,0,1,2,3.7
699,1500,0,1,3,3.7
3,100,0,0,1,1.0
126,600,0,1,2,2.2
1980,1400,0,0,3,4.1
91,1500,1,1,3,4.2
115,1000,1,0,3,4.0
345,1350,1,1,3,4.0
229,700,0,1,2,4.4
153,800,1,0,2,4.4
89,300,0,1,1,4.2
60,1200,1,0,3,4.0
1636,1300,0,0,3,4.4
58,800,0,1,2,4.3
676,1100,1,0,3,4.4
2514,1500,0,0,3,4.1
220,200,0,0,1,4.0
163,1000,1,0,3,4.1
129,1300,1,1,3,4.0
31,700,0,0,2,4.1
289,1300,0,0,3,4.2
153,1200,1,1,3,4.1
91,1000,0,0,3,4.0
85,300,0,0,1,3.3
76,300,0,0,1,3.0
114,450,0,1,1,2.7
79,200,0,0,1,3.3
59,350,0,1,1,3.4
110,550,0,1,2,3.4
212,350,0,1,1,3.2
128,550,0,1,2,2.7
68,700,0,1,2,3.1
82,700,0,0,2,3.3
64,250,0,0,1,3.3
60,500,0,1,2,3.1
95,150,0,0,1,3.4
108,500,0,1,2,3.4
116,450,0,1,1,3.3
126,1000,0,1,3,3.0
34,400,0,0,1,3.3
78,650,0,1,2,3.4
73,450,0,1,1,3.2
164,800,0,1,2,2.8
156,1000,1,1,3,3.3
59,150,0,1,1,3.4
59,1000,1,1,3,2.6
132,500,0,1,2,3.3
20,400,0,0,1,3.1
45,600,0,1,2,3.6
75,400,0,0,1,3.5
55,350,0,1,1,3.5
123,700,0,0,2,3.5
95,250,0,0,1,3.6
175,250,0,0,1,3.5
62,600,0,1,2,3.5
43,400,0,0,1,3.8
67,500,0,1,2,3.5
159,800,1,1,2,3.5
42,400,0,1,1,3.5
56,500,0,1,2,3.8
98,200,0,0,1,3.6
31,700,0,1,2,3.8
129,200,0,0,1,3.9
62,250,0,0,1,3.5
257,350,0,1,1,3.9
70,400,0,1,1,3.5
83,450,0,1,1,3.5
128,550,0,1,2,2.3
62,600,0,0,2,2.4
69,1400,1,1,3,4.2
171,250,0,1,1,4.2
4,3700,0,0,4,2.9
30,3000,1,0,4,3.6
3,1000,1,0,3,1.0
45,700,0,0,2,3.1
18,500,0,0,2,3.2
6,300,0,0,1,3.0
12,250,0,0,1,2.6
7,400,0,0,1,3.0
27,300,0,0,1,3.3
34,200,0,0,1,3.3
15,500,0,1,2,3.4
90,550,0,1,2,2.8
32,750,0,0,2,2.5
16,450,0,0,1,2.8
5,700,0,0,2,3.0
12,500,0,0,2,3.0
4,300,0,0,1,2.9
13,700,0,1,2,3.4
8,500,0,0,2,3.1
15,300,0,0,1,3.3
83,800,0,1,2,2.6
53,400,0,0,1,2.8
141,500,0,1,2,3.3
70,650,0,1,2,2.6
9,300,0,0,1,2.9
30,350,0,0,1,3.3
16,300,0,0,1,3.1
60,350,0,1,1,2.8
35,600,0,1,2,3.1
37,300,0,1,1,3.2
26,500,0,1,2,2.7
6,450,0,1,1,2.7
33,500,0,0,2,3.3
34,700,0,1,2,3.1
25,350,0,0,1,3.4
8,200,0,0,1,2.8
7,400,0,0,1,3.0
90,800,0,1,2,2.7
11,400,0,0,1,2.7
64,900,0,1,2,3.0
9,600,0,1,2,2.8
13,500,0,0,2,3.3
188,500,0,1,2,2.9
26,500,0,0,2,3.4
6,600,0,0,2,3.0
8,400,0,0,1,3.1
4,600,0,0,2,3.0
63,400,0,0,1,3.4
150,500,0,0,2,3.3
103,600,0,1,2,3.6
210,1300,1,1,3,3.7
40,500,0,1,2,3.5
123,600,0,1,2,3.5
110,600,0,1,2,3.6
154,600,0,0,2,3.7
51,400,0,1,1,3.5
310,800,0,0,2,3.8
223,1000,1,0,3,3.9
21,1000,0,1,3,3.9
94,600,0,0,2,3.7
622,2300,1,0,4,3.7
31,500,0,0,2,3.6
49,600,0,1,2,3.6
2,400,0,0,1,1.0
1,400,0,0,1,1.0
2,400,0,0,1,1.0
3,300,0,0,1,1.0
1,350,0,0,1,1.0
2,400,0,0,1,1.0
2,300,0,0,1,1.0
2,300,0,0,1,1.0
1,450,0,0,1,1.0
1,300,0,0,1,1.0
1,300,0,0,1,1.0
28,450,0,0,1,2.4
54,500,0,0,2,2.3
49,1200,1,0,3,4.2
96,2000,1,1,4,4.3
149,400,0,0,1,4.0
41,800,0,1,2,4.0
3530,800,0,0,2,4.3
420,1800,1,1,3,4.2
647,900,1,1,2,4.1
6,200,0,1,1,2.7
14,100,0,0,1,2.8
16,350,0,0,1,2.7
4,500,0,1,2,2.7
5,350,0,1,1,2.8
16,300,0,0,1,2.7
17,100,0,0,1,2.7
12,450,0,0,1,3.1
13,1000,0,0,3,2.9
1,300,0,0,1,1.0
1,200,0,0,1,1.0
0,350,0,0,1,1.0
0,200,0,0,1,1.0
0,800,0,1,2,1.0
0,350,0,0,1,1.0
3,150,0,0,1,1.0
0,150,0,0,1,1.0
0,200,0,0,1,1.0
0,300,0,0,1,1.0
1,300,0,0,1,1.0
1,150,0,0,1,1.0
0,200,0,0,1,1.0
2,250,0,0,1,1.0
1,850,0,0,2,1.0
1,250,0,0,1,1.0
0,350,0,0,1,1.0
0,100,0,0,1,1.0
0,400,0,0,1,1.0
2,200,0,0,1,1.0
0,250,0,0,1,1.0
